"index"	"x_prescribed"	"y_prescribed"	"z_prescribed"	"x_match"	"y_match"	"z_match"	"u"	"v"
264	+1.159706627564480e-01	+2.111229682935310e-02	+8.868080257756530e-02	+1.162140932326975e-01	+2.083395172842741e-02	+8.857147877758693e-02	0.497205621074380	0.003527997274116
265	+1.269736140347160e-01	+3.057502625853490e-02	+8.646552363754260e-02	+1.268218350372547e-01	+3.075431459534651e-02	+8.649175084998029e-02	0.491094353195686	0.098073301969232
343	+1.375809277917170e-01	+4.098249568165340e-02	+8.620773588634729e-02	+1.375956317222648e-01	+4.096814784011334e-02	+8.621471148809243e-02	0.751347140601479	0.197976099633966
8736	+1.376059115405650e-01	+4.097008952134680e-02	+8.650377724909609e-02	+1.376194303880318e-01	+4.095728631304561e-02	+8.651133354751780e-02	0.750198492576328	0.198013852562151
8747	+1.376165438081300e-01	+4.095157212508990e-02	+8.673850146025230e-02	+1.376298983210971e-01	+4.093888937587271e-02	+8.674480917882910e-02	0.737884411811411	0.197962577487609
8758	+1.376111668650200e-01	+4.092553122642160e-02	+8.692517997253919e-02	+1.376438665902483e-01	+4.088649033220282e-02	+8.691102581236182e-02	0.704055528090479	0.197890782450135
8769	+1.375960876643590e-01	+4.089586833040440e-02	+8.708195481653930e-02	+1.376536264270644e-01	+4.081675563139336e-02	+8.701700642277074e-02	0.683199320942697	0.197773326784629
8780	+1.376208730752710e-01	+4.082833571957460e-02	+8.729851855999120e-02	+1.376881657864408e-01	+4.071503685737908e-02	+8.712071638748500e-02	0.659086532577216	0.197769323337356
8791	+1.377863596786690e-01	+4.059116395751420e-02	+8.748715073330600e-02	+1.377731471646891e-01	+4.054917471981692e-02	+8.719235807169989e-02	0.625475356253217	0.198008109477419
8802	+1.378818078850650e-01	+4.039126417343820e-02	+8.744344485435490e-02	+1.378083196153761e-01	+4.042734270453753e-02	+8.718595034782566e-02	0.605216935719036	0.198006053390398
8813	+1.378982610774520e-01	+4.028611879934690e-02	+8.737384754801319e-02	+1.378100323897342e-01	+4.035163584238989e-02	+8.716887753537207e-02	0.594291506244950	0.197862578890974
8824	+1.379009258040880e-01	+4.020781205664030e-02	+8.728932034097800e-02	+1.378145378845445e-01	+4.028342497676243e-02	+8.714070541148067e-02	0.583166728337613	0.197759692178556
8835	+1.378977558903140e-01	+4.014892730050040e-02	+8.715425425246230e-02	+1.378358318254090e-01	+4.021257557597246e-02	+8.708302072788097e-02	0.567133732490792	0.197784504806302
8846	+1.378898941240260e-01	+4.009296068879470e-02	+8.695921941627180e-02	+1.378675537629033e-01	+4.012325242570380e-02	+8.695037303341344e-02	0.537072260904525	0.197873300159467
8857	+1.378826654238550e-01	+4.002198993601760e-02	+8.670390832942110e-02	+1.378703816205546e-01	+4.004349082312549e-02	+8.670869576854770e-02	0.500228778691691	0.197812412102426
8868	+1.378760072393720e-01	+3.993836197441030e-02	+8.639318531623040e-02	+1.378588891780557e-01	+3.996545320569344e-02	+8.639627356647048e-02	0.498149971875341	0.197680669922938
8879	+1.378703235395590e-01	+3.984264104197440e-02	+8.603140071496730e-02	+1.378485701606097e-01	+3.987514818037600e-02	+8.603267023482503e-02	0.496461285693374	0.197555372331122
8890	+1.378662048969510e-01	+3.973511483077830e-02	+8.562255828922530e-02	+1.378404273866068e-01	+3.977269450099791e-02	+8.562173027126391e-02	0.494595205070085	0.197445943715945
8901	+1.378644318938310e-01	+3.961616968802740e-02	+8.516989188379941e-02	+1.378349795297420e-01	+3.965839364001095e-02	+8.516711102680646e-02	0.492579221813218	0.197357935631336
8912	+1.378657184635930e-01	+3.948646255561080e-02	+8.467456304107950e-02	+1.378333908903346e-01	+3.953264802179599e-02	+8.466992368839391e-02	0.490427731541024	0.197302749977044
8923	+1.378710082526850e-01	+3.934565897810520e-02	+8.413298051978881e-02	+1.378368459858637e-01	+3.939471247665234e-02	+8.412665528924335e-02	0.488134347170146	0.197291675976155
266	+1.378793730891520e-01	+3.918921097369810e-02	+8.353422585577699e-02	+1.378444078294503e-01	+3.924003478569548e-02	+8.352646085954989e-02	0.485661593989524	0.197316633198338
344	+1.484295857787980e-01	+4.910785003234440e-02	+8.413069088619200e-02	+1.485644568297738e-01	+4.891827150358509e-02	+8.410892245397820e-02	0.713438605950099	0.298646422468333
8737	+1.484298454003480e-01	+4.912407733029540e-02	+8.432153831214249e-02	+1.485774870002155e-01	+4.889294273887995e-02	+8.422593947513927e-02	0.689265652375171	0.298662238244011
8748	+1.484548225443640e-01	+4.908725765708130e-02	+8.446534873878769e-02	+1.485912654016122e-01	+4.885328405177389e-02	+8.431333675485396e-02	0.671476396610998	0.298653933486195
8759	+1.484880706093380e-01	+4.901878568406060e-02	+8.456563057325001e-02	+1.485966768748319e-01	+4.880932756785082e-02	+8.437227793725235e-02	0.659063903269692	0.298577973490416
8770	+1.485306553379920e-01	+4.892667493980360e-02	+8.463449577048640e-02	+1.486056415707974e-01	+4.875784415691331e-02	+8.442423297820473e-02	0.646691159727567	0.298511329954016
8781	+1.485886798303780e-01	+4.880726501111020e-02	+8.466646528535150e-02	+1.486233195415742e-01	+4.869805460016374e-02	+8.446863003533825e-02	0.633267413044009	0.298490454666562
8792	+1.486684447718470e-01	+4.862752938540290e-02	+8.462133162463480e-02	+1.486610783993868e-01	+4.860363344508035e-02	+8.450684943695001e-02	0.613007816268987	0.298535697260737
8803	+1.487058856281570e-01	+4.845773807321570e-02	+8.444948259594810e-02	+1.487240476938984e-01	+4.845382123047372e-02	+8.449510348370180e-02	0.580427553795497	0.298642011166359
8814	+1.487043380411170e-01	+4.835560178763820e-02	+8.426831811382940e-02	+1.487876295508377e-01	+4.827635087311614e-02	+8.435191184265453e-02	0.527728135427052	0.298707598451357
8825	+1.487110084802350e-01	+4.823742381943550e-02	+8.404484964099250e-02	+1.488000077082307e-01	+4.814182455355347e-02	+8.410421025271117e-02	0.499535634887479	0.298516255620951
8836	+1.487317466483840e-01	+4.809900571766810e-02	+8.376301520941240e-02	+1.488169707675961e-01	+4.800693021913631e-02	+8.382054277977111e-02	0.497973962694079	0.298368471423166
8847	+1.487633805538290e-01	+4.793578594676820e-02	+8.341897163194339e-02	+1.488445750099875e-01	+4.784742392363761e-02	+8.347457349036894e-02	0.496415954967129	0.298255755007312
8858	+1.488014346821330e-01	+4.774384270045350e-02	+8.301414035889861e-02	+1.488784828225612e-01	+4.765922245788348e-02	+8.306764949257917e-02	0.494614284441296	0.298140358819735
8869	+1.488458101627880e-01	+4.752450636730680e-02	+8.255293378669649e-02	+1.489185496862212e-01	+4.744376287360173e-02	+8.260415550340454e-02	0.492600989931442	0.298027770552043
8880	+1.488957619520490e-01	+4.727902961994300e-02	+8.203908895986610e-02	+1.489642505909322e-01	+4.720207371959495e-02	+8.208796992327895e-02	0.490402947790639	0.297919557854053
8891	+1.489504188679270e-01	+4.700873805818590e-02	+8.147623896781291e-02	+1.490149540817189e-01	+4.693520977405448e-02	+8.152289237538841e-02	0.488044457121578	0.297816347751963
8902	+1.490091472219690e-01	+4.671509571098410e-02	+8.086771242931159e-02	+1.490702435061730e-01	+4.664436063337229e-02	+8.091241568205766e-02	0.485546877438407	0.297720499077085
8913	+1.490717709301890e-01	+4.639912255699030e-02	+8.021617338314840e-02	+1.491299499847732e-01	+4.633066439439774e-02	+8.025948185909416e-02	0.482928533949428	0.297636224248473
8924	+1.491375923351440e-01	+4.606005054114750e-02	+7.952236569845660e-02	+1.491934629289192e-01	+4.599297728970608e-02	+7.956443129772581e-02	0.480204698479544	0.297563939557630
267	+1.492068272394140e-01	+4.569486030189060e-02	+7.878172797340090e-02	+1.492605586262851e-01	+4.562892529018499e-02	+7.882262964761107e-02	0.477351978283868	0.297498268864060
345	+1.597271363653020e-01	+5.547987054148590e-02	+8.047829399457590e-02	+1.596841388032151e-01	+5.554420538148989e-02	+8.046293714199261e-02	0.751374094304407	0.398830459215668
8738	+1.597546432766020e-01	+5.541518021253810e-02	+8.058488116740080e-02	+1.596574040259007e-01	+5.555564358553852e-02	+8.053929275993595e-02	0.751066035488839	0.398664149610770
8749	+1.597884750202350e-01	+5.532961989400390e-02	+8.065558892736600e-02	+1.596322567252645e-01	+5.555282865048496e-02	+8.057716665689939e-02	0.750927821171378	0.398470813244115
8760	+1.598304374918650e-01	+5.522392227982730e-02	+8.069406713893440e-02	+1.600121203853007e-01	+5.501381433302322e-02	+8.087874181964830e-02	0.498410215008298	0.399932303660290
8771	+1.598821661635140e-01	+5.509517666807440e-02	+8.068897304895890e-02	+1.600042371203743e-01	+5.495547863924613e-02	+8.081567633075429e-02	0.498119863095569	0.399720026983117
8782	+1.599447402746600e-01	+5.493056588292600e-02	+8.058933491475180e-02	+1.600186271518019e-01	+5.484763126338153e-02	+8.066918546214445e-02	0.497484929279620	0.399542826170471
8793	+1.599813186757990e-01	+5.478047631887770e-02	+8.038193537887020e-02	+1.600511474152344e-01	+5.470194524492561e-02	+8.045805226362711e-02	0.496589407112456	0.399403490940595
8804	+1.600259828876880e-01	+5.459939000416830e-02	+8.011825008264230e-02	+1.600947139302187e-01	+5.452137622068275e-02	+8.019333442387575e-02	0.495477965297023	0.399259316641377
8815	+1.600816732682500e-01	+5.437901401068020e-02	+7.979484875939730e-02	+1.601494804366063e-01	+5.430129561206188e-02	+7.986940297765011e-02	0.494130703237621	0.399102221706515
8826	+1.601483404343180e-01	+5.412083420514890e-02	+7.941406389381800e-02	+1.602153354049120e-01	+5.404310290638881e-02	+7.948818038834268e-02	0.492559463314218	0.398937152867254
8837	+1.602270450662560e-01	+5.382488166077320e-02	+7.897655284431720e-02	+1.602929707048916e-01	+5.374730410857516e-02	+7.904999263886665e-02	0.490774594428801	0.398775443974619
8848	+1.603177197225630e-01	+5.349081043046440e-02	+7.848315766864980e-02	+1.603820452359632e-01	+5.341383299886047e-02	+7.855544782909057e-02	0.488785721623893	0.398619304940890
8859	+1.604182338949050e-01	+5.311856982736260e-02	+7.793491045307011e-02	+1.604809361914046e-01	+5.304232844145292e-02	+7.800595789794830e-02	0.486603658252121	0.398460665475777
8870	+1.605276583823380e-01	+5.270995887195600e-02	+7.733430299163700e-02	+1.605887918356851e-01	+5.263417912107166e-02	+7.740424228104560e-02	0.484244742863088	0.398301387605059
8881	+1.606452907114090e-01	+5.226644975604250e-02	+7.668470241249900e-02	+1.607047645683760e-01	+5.219117728649084e-02	+7.675345472857990e-02	0.481726163510448	0.398144062319731
8892	+1.607700899497150e-01	+5.178962337828090e-02	+7.598966764856560e-02	+1.608276728287898e-01	+5.171511588726241e-02	+7.605700549050112e-02	0.479064846775273	0.397988461886218
8903	+1.609009818892320e-01	+5.128176196589090e-02	+7.525276679524059e-02	+1.609566238932444e-01	+5.120810349385688e-02	+7.531875980438901e-02	0.476285751875656	0.397842400324692
8914	+1.610371875601520e-01	+5.074599915636930e-02	+7.447813714455950e-02	+1.610908759795190e-01	+5.067305224420215e-02	+7.454275808293834e-02	0.473401942370391	0.397707122545792
8925	+1.611775719355920e-01	+5.018476435131600e-02	+7.366979944024940e-02	+1.612294807502162e-01	+5.011248327665878e-02	+7.373319769098496e-02	0.470434458992424	0.397587914250797
268	+1.613200053242910e-01	+4.959719574215840e-02	+7.282871972520860e-02	+1.613701254519452e-01	+4.952546020465200e-02	+7.289089210322121e-02	0.467385495075238	0.397469200579961
346	+1.713776399158260e-01	+6.110560895726220e-02	+7.745879858076850e-02	+1.712369769684171e-01	+6.135432255815032e-02	+7.732400873978522e-02	0.751470527545105	0.500257083272047
8739	+1.714189373068950e-01	+6.101383243758460e-02	+7.751993889306739e-02	+1.715069373995816e-01	+6.088787893303316e-02	+7.766764391087422e-02	0.498212177399979	0.501131831111929
8750	+1.714855540088880e-01	+6.086159572354180e-02	+7.753744716386581e-02	+1.715156632085197e-01	+6.081943338062935e-02	+7.759693809977615e-02	0.497923098533311	0.500994715806099
8761	+1.715464370955200e-01	+6.067358070719770e-02	+7.743549561327200e-02	+1.715438234202156e-01	+6.067883686288296e-02	+7.744485393857373e-02	0.497311260198231	0.500787574719361
8772	+1.715847602400750e-01	+6.052154385404300e-02	+7.726582890967380e-02	+1.715822135789586e-01	+6.052668962086302e-02	+7.727505620613259e-02	0.496638033724763	0.500624288119626
8783	+1.716463034713550e-01	+6.032283670187880e-02	+7.703549841805631e-02	+1.716441490372691e-01	+6.032737930487456e-02	+7.704502617453002e-02	0.495739512787918	0.500499006325246
8794	+1.717291969498380e-01	+6.006973919461100e-02	+7.673859963050010e-02	+1.717276745406972e-01	+6.007329128037741e-02	+7.674876498777275e-02	0.494588989614794	0.500376342739795
8805	+1.718299480033270e-01	+5.976042055309530e-02	+7.637561202970050e-02	+1.718293370622774e-01	+5.976253520800826e-02	+7.638678229843297e-02	0.493189029580682	0.500231253577611
8816	+1.719475788039350e-01	+5.939717288132880e-02	+7.595040539473880e-02	+1.719478592162637e-01	+5.939782316023469e-02	+7.596255757542160e-02	0.491557244111616	0.500068656338434
8827	+1.720810513222260e-01	+5.898202838672030e-02	+7.546615804300470e-02	+1.720829912180069e-01	+5.898117890348327e-02	+7.547946849156281e-02	0.489707849090225	0.499894704514306
8838	+1.722291588792630e-01	+5.851717332573900e-02	+7.492525229953460e-02	+1.722325736174427e-01	+5.851420493782547e-02	+7.494021186078785e-02	0.487653855272708	0.499704454682080
8849	+1.723914362448590e-01	+5.800463831912570e-02	+7.432976765439010e-02	+1.723963554413501e-01	+5.799936339765299e-02	+7.434635446344279e-02	0.485405924479312	0.499509366077272
8860	+1.725672391905040e-01	+5.744571156606790e-02	+7.368148368394831e-02	+1.725736243032749e-01	+5.743812748911891e-02	+7.369974507920445e-02	0.482974153733404	0.499314107646467
8871	+1.727569162745040e-01	+5.684231450783840e-02	+7.298244630300990e-02	+1.727646182484117e-01	+5.683253121448677e-02	+7.300223881636493e-02	0.480372883947926	0.499137316190297
8882	+1.729573933589570e-01	+5.619540367268640e-02	+7.223568351697150e-02	+1.729662239093646e-01	+5.618357197062763e-02	+7.225679757679257e-02	0.477610516209980	0.498960189112348
8893	+1.731667287562890e-01	+5.550713007049810e-02	+7.144437263769880e-02	+1.731765383084676e-01	+5.549337716569223e-02	+7.146667999945415e-02	0.474701497355830	0.498781797873654
8904	+1.733825360558350e-01	+5.478014734668480e-02	+7.061236385031340e-02	+1.733932319066391e-01	+5.476449010307811e-02	+7.063582672162799e-02	0.471663539256167	0.498601751768586
8915	+1.736046609527860e-01	+5.401861016423900e-02	+6.974405030525810e-02	+1.736160606765464e-01	+5.400126033569840e-02	+6.976844977518326e-02	0.468512879086503	0.498431194225003
8926	+1.738324480667050e-01	+5.322499420573340e-02	+6.884275075402201e-02	+1.738442610172398e-01	+5.320628753919505e-02	+6.886759430234357e-02	0.465263427988916	0.498278824835934
269	+1.740642646909180e-01	+5.239599839309300e-02	+6.790671540901121e-02	+1.740760596089922e-01	+5.237661155622220e-02	+6.793153128078820e-02	0.461908397851789	0.498131928782407
347	+1.834007115995520e-01	+6.585007180183861e-02	+7.450091881049320e-02	+1.834237181637466e-01	+6.581093925378015e-02	+7.456591677929715e-02	0.497826498800242	0.602129034460014
8740	+1.834653492626180e-01	+6.570829648661020e-02	+7.451062729497129e-02	+1.834476139564175e-01	+6.573318832700493e-02	+7.449338524404781e-02	0.497556972298746	0.602060496478075
8751	+1.835344297160120e-01	+6.551139367239660e-02	+7.438120810986260e-02	+1.835011796883622e-01	+6.556094448193915e-02	+7.433233090950174e-02	0.496958981174914	0.601913571866232
8762	+1.836059626050740e-01	+6.529744673059570e-02	+7.417769766748231e-02	+1.835731887246169e-01	+6.534655055570611e-02	+7.412919310998846e-02	0.496209900993457	0.601776583663652
8773	+1.836995540041610e-01	+6.502663221868360e-02	+7.391803774889991e-02	+1.836674926374291e-01	+6.507499580337617e-02	+7.387023693509873e-02	0.495257216809290	0.601625215762248
8784	+1.838180721502580e-01	+6.469504323501460e-02	+7.359772075250470e-02	+1.837869724200902e-01	+6.474232546836241e-02	+7.355099107922349e-02	0.494087049836423	0.601478133016153
8795	+1.839601471236790e-01	+6.430011590052589e-02	+7.321569452989270e-02	+1.839301694340324e-01	+6.434612171250668e-02	+7.317019137039946e-02	0.492692780775479	0.601316361572535
8806	+1.841239971875410e-01	+6.384107719708371e-02	+7.277296218021170e-02	+1.840950810826920e-01	+6.388597018515850e-02	+7.272846461330346e-02	0.491076246726939	0.601133006333816
8817	+1.843082917623240e-01	+6.332017838335410e-02	+7.227207188936879e-02	+1.842803346713962e-01	+6.336417227044550e-02	+7.222823950722709e-02	0.489246794759904	0.600932284623580
8828	+1.845115296341690e-01	+6.273942090155400e-02	+7.171493985887270e-02	+1.844844975698945e-01	+6.278262435167763e-02	+7.167161146595703e-02	0.487211909496710	0.600713408261914
8839	+1.847323493482710e-01	+6.210091580341130e-02	+7.110358367263910e-02	+1.847062794796014e-01	+6.214331744195022e-02	+7.106071114804641e-02	0.484979704225002	0.600479822814609
8850	+1.849698236763400e-01	+6.140646169772010e-02	+7.044000840631480e-02	+1.849446936232629e-01	+6.144810905255544e-02	+7.039748397046959e-02	0.482558253034996	0.600240981130515
8861	+1.852243979236980e-01	+6.065808978076230e-02	+6.972570214448889e-02	+1.851968915252605e-01	+6.069754643429719e-02	+6.968373986763519e-02	0.479952201932808	0.599981906480643
8872	+1.854980137161640e-01	+5.985866506901590e-02	+6.896200710178450e-02	+1.854719868379882e-01	+5.989670823597088e-02	+6.892124011837046e-02	0.477174842934217	0.599785639038032
8883	+1.857843905465710e-01	+5.900792463280300e-02	+6.815160609819350e-02	+1.857598102753355e-01	+5.904460741713657e-02	+6.811196507374664e-02	0.474228563840475	0.599592930377395
8894	+1.860808755470270e-01	+5.810807105385760e-02	+6.729763196694670e-02	+1.860576416504408e-01	+5.814353403078280e-02	+6.725895797595242e-02	0.471122662549247	0.599392115343727
8905	+1.863834567995110e-01	+5.716182364496690e-02	+6.640434617373710e-02	+1.863614217885727e-01	+5.719630071182456e-02	+6.636631084820704e-02	0.467870434246576	0.599176041043072
8916	+1.866930748901130e-01	+5.617405652620770e-02	+6.547565086670200e-02	+1.866719367585437e-01	+5.620806095596880e-02	+6.543763008289738e-02	0.464486770697994	0.598965072798048
8927	+1.870100573693960e-01	+5.514568819345810e-02	+6.451222370922929e-02	+1.869895201968632e-01	+5.517977574187517e-02	+6.447356739667948e-02	0.460974858618638	0.598773411408271
270	+1.873351142782390e-01	+5.406788322937300e-02	+6.350630847946970e-02	+1.873150314555576e-01	+5.410239412009128e-02	+6.346658367978296e-02	0.457305768818031	0.598597627450458
348	+1.956661036953310e-01	+7.017412077748410e-02	+7.178710146627849e-02	+1.956849976224637e-01	+7.013584308344677e-02	+7.185531818531436e-02	0.498052273587703	0.702539793749034
8741	+1.957328522210840e-01	+7.000129029417231e-02	+7.169206492145359e-02	+1.957397740039260e-01	+6.998316724972529e-02	+7.173032920003396e-02	0.497612341658482	0.702446643201330
8752	+1.958242755895350e-01	+6.976702530197131e-02	+7.149983357447220e-02	+1.958306036105518e-01	+6.974983931609814e-02	+7.153644132809774e-02	0.496934274902272	0.702354494276361
8763	+1.959486519702840e-01	+6.944792977188639e-02	+7.123825033118200e-02	+1.959541376203830e-01	+6.943204286152636e-02	+7.127255718606487e-02	0.496008651717373	0.702238645713963
8774	+1.961030398862890e-01	+6.905007694507490e-02	+7.091199782947100e-02	+1.961075266285199e-01	+6.903571591552449e-02	+7.094364296727963e-02	0.494854005778076	0.702091295162596
8785	+1.962857788293280e-01	+6.857650336698290e-02	+7.052406208986010e-02	+1.962892038942227e-01	+6.856390187800447e-02	+7.055256167382551e-02	0.493476711435245	0.701925029659517
8796	+1.964949243394360e-01	+6.803035895907360e-02	+7.007761764006100e-02	+1.964969689745101e-01	+6.801992887490946e-02	+7.010236010905728e-02	0.491886653995084	0.701735565766691
8807	+1.967288012035610e-01	+6.741404520648510e-02	+6.957447461638890e-02	+1.967295290249448e-01	+6.740602820183809e-02	+6.959507506096660e-02	0.490089229124272	0.701526833820138
8818	+1.969860607208950e-01	+6.672911615648200e-02	+6.901593977657110e-02	+1.969853902812765e-01	+6.672357803635601e-02	+6.903225379043182e-02	0.488087427886916	0.701300192857853
8829	+1.972652457717600e-01	+6.597694881092110e-02	+6.840374427977949e-02	+1.972631217905324e-01	+6.597407477936634e-02	+6.841548179737778e-02	0.485884523541212	0.701057491255940
8840	+1.975648185016540e-01	+6.515972521591661e-02	+6.773968082520240e-02	+1.975612659664585e-01	+6.515957606876455e-02	+6.774672459011670e-02	0.483485352265203	0.700801692811312
8851	+1.978831824135160e-01	+6.427945058738610e-02	+6.702512593431380e-02	+1.978783855810342e-01	+6.428185348286612e-02	+6.702774764787235e-02	0.480893864200132	0.700535545147378
