"index"	"x_prescribed"	"y_prescribed"	"z_prescribed"	"x_match"	"y_match"	"z_match"	"u"	"v"
38080	+1.521719545657900e-02	-1.559393259265900e-02	+3.755553920529600e-02	+1.519236479208965e-02	-1.561714267684092e-02	+3.750430170624364e-02	0.514543967299826	0.332916083474624
38081	+1.505686233978200e-02	-1.575459194526800e-02	+3.767081251967000e-02	+1.504324425888271e-02	-1.576635606948870e-02	+3.763957210521953e-02	0.511874049359778	0.333838363327037
38082	+1.491420876541800e-02	-1.589311821185400e-02	+3.773863474851800e-02	+1.491294863599717e-02	-1.589393835807620e-02	+3.773466875807133e-02	0.509250800038446	0.334499488401528
38083	+1.479246210147600e-02	-1.600758121323700e-02	+3.776293620183900e-02	+1.479688146115619e-02	-1.600790800836863e-02	+3.778525313187604e-02	0.506401894537271	0.334978472489617
34055	+1.469284991782100e-02	-1.609802191015000e-02	+3.774831274520500e-02	+1.468585635360609e-02	-1.611755114184218e-02	+3.777257223292207e-02	0.502750979566525	0.335178050900152
32975	+1.923358170355500e-02	-1.637256992379700e-02	+3.570465024795400e-02	+1.923120986240911e-02	-1.637458638882791e-02	+3.570041907560238e-02	0.527714649521584	0.486002438485099
38105	+1.899362008246900e-02	-1.666836403002200e-02	+3.603984204987100e-02	+1.898651712066525e-02	-1.667533193673555e-02	+3.602719402249849e-02	0.524663957393408	0.488381916136311
38106	+1.877015271573800e-02	-1.693795600301300e-02	+3.634592343177500e-02	+1.875571881108994e-02	-1.695229275095654e-02	+3.632000512734754e-02	0.521634763752525	0.490591155529866
38107	+1.856662811444000e-02	-1.717813680647700e-02	+3.661183545640000e-02	+1.854506910451662e-02	-1.719875446610753e-02	+3.657115973852369e-02	0.518692545078983	0.492519339250173
38108	+1.837628356961500e-02	-1.739481341599500e-02	+3.681766275844100e-02	+1.835594912186257e-02	-1.741336798897211e-02	+3.677799639368884e-02	0.515825527584950	0.494104534734776
38109	+1.820151611456900e-02	-1.758705652347300e-02	+3.696780849094500e-02	+1.818916903619872e-02	-1.759741629761506e-02	+3.694269992206914e-02	0.513059047220243	0.495349226336879
38110	+1.804702087551300e-02	-1.775209858621100e-02	+3.706706385472300e-02	+1.804461206575143e-02	-1.775316184252536e-02	+3.706183650402370e-02	0.510278888933575	0.496275030575396
38111	+1.791594918721500e-02	-1.788786177740300e-02	+3.712032973665400e-02	+1.792171280631417e-02	-1.788373715259158e-02	+3.713895556644922e-02	0.507482482984182	0.496926613995369
34075	+1.780884568678000e-02	-1.799511195886400e-02	+3.713275806461200e-02	+1.781032358067509e-02	-1.800157847789760e-02	+3.716374495819451e-02	0.504076706089100	0.497299616316752
33000	+2.074153671701400e-02	-1.705617996015900e-02	+3.528331636955300e-02	+2.074095462171128e-02	-1.705576786881475e-02	+3.528285450669082e-02	0.529088422844159	0.558143478225300
38133	+2.048064789407800e-02	-1.738279465190300e-02	+3.563262522614900e-02	+2.047661287727544e-02	-1.738598624563784e-02	+3.562601793581124e-02	0.525941686359906	0.560494486505086
38134	+2.023678957735100e-02	-1.768276297545600e-02	+3.595308976273700e-02	+2.022742194629265e-02	-1.769114639985784e-02	+3.593655796282111e-02	0.522838538485743	0.562711750635026
38135	+2.001924129739800e-02	-1.795258159236300e-02	+3.623785152102100e-02	+2.000177998103218e-02	-1.796850860851573e-02	+3.620598265253585e-02	0.519776489149426	0.564933757801442
38136	+1.981926265011300e-02	-1.819230183020400e-02	+3.646792219624500e-02	+1.979998542466720e-02	-1.820891510699217e-02	+3.643042379895511e-02	0.516841335647467	0.566764155164350
38137	+1.963621266190200e-02	-1.840447305969700e-02	+3.663739421194800e-02	+1.962223388857212e-02	-1.841554860944580e-02	+3.660938346286734e-02	0.513957899177898	0.568261497383998
38138	+1.947522523692900e-02	-1.858570653378600e-02	+3.675253903514300e-02	+1.947091118483218e-02	-1.858810399172246e-02	+3.674437570280550e-02	0.511196474787903	0.569424057077855
38139	+1.933851213746400e-02	-1.873478756662700e-02	+3.681975894877500e-02	+1.934278431928812e-02	-1.873132855052648e-02	+3.683466602643808e-02	0.508393279291244	0.570256939955621
34095	+1.922630850788800e-02	-1.885308306033800e-02	+3.684470728665500e-02	+1.923434046353803e-02	-1.885066587092927e-02	+3.688135303109812e-02	0.505405536716124	0.570780431798864
33025	+2.406202952466300e-02	-1.852108494740000e-02	+3.438015228785700e-02	+2.405848023639338e-02	-1.852328521311824e-02	+3.437544667515467e-02	0.532847022736342	0.714120163915851
38161	+2.374274445090700e-02	-1.891209289353300e-02	+3.475853211839700e-02	+2.373776768029036e-02	-1.891564652192712e-02	+3.475116552430527e-02	0.529448011125728	0.715728274561149
38162	+2.344451234488400e-02	-1.927449383569200e-02	+3.510747644772800e-02	+2.343653558002358e-02	-1.928082412312885e-02	+3.509429295132426e-02	0.526096261122917	0.717449553304115
38163	+2.318458583670000e-02	-1.961516880216700e-02	+3.542216189038300e-02	+2.317172062574310e-02	-1.962578455483542e-02	+3.539911173850246e-02	0.522797041988717	0.719954341853389
38164	+2.295188287262600e-02	-1.991163984148300e-02	+3.569613528709100e-02	+2.293200069684865e-02	-1.992821564158577e-02	+3.565874845560227e-02	0.519596030048136	0.722101713526313
38165	+2.274707986002500e-02	-2.016697778897000e-02	+3.591055985021200e-02	+2.272579244719697e-02	-2.018370701255225e-02	+3.586818284881978e-02	0.516579207412617	0.723908140777757
38166	+2.256830942395000e-02	-2.038386524836800e-02	+3.606035267519400e-02	+2.255287133618765e-02	-2.039487098860710e-02	+3.602939616226958e-02	0.513732714266307	0.725378502862515
38167	+2.241536038983900e-02	-2.056311946239700e-02	+3.615642143803800e-02	+2.241031181103641e-02	-2.056547341889978e-02	+3.614813003282835e-02	0.511075385809921	0.726483417598791
34115	+2.228824907634300e-02	-2.070707901140700e-02	+3.620666466730200e-02	+2.229340002102563e-02	-2.070300636673957e-02	+3.622676475231020e-02	0.508432714807285	0.727271803530851
33050	+2.756306500982700e-02	-1.981332205687400e-02	+3.341461390550300e-02	+2.755211008466618e-02	-1.982407287873377e-02	+3.339351615638095e-02	0.538315665192514	0.868400134236027
38189	+2.718584481784900e-02	-2.028811625365800e-02	+3.381589690754500e-02	+2.717544113785728e-02	-2.029768994099237e-02	+3.379653447360390e-02	0.534543943468880	0.869470433703516
38190	+2.681795558569800e-02	-2.074265151522500e-02	+3.419903110004300e-02	+2.680747072913420e-02	-2.075178119558502e-02	+3.417989767529639e-02	0.530762381077933	0.870716197790574
38191	+2.647387684205500e-02	-2.117702336273700e-02	+3.455807090993400e-02	+2.646200380695419e-02	-2.118694931427473e-02	+3.453608932335742e-02	0.526958416035526	0.872540270311811
38192	+2.615649751746300e-02	-2.156539787771600e-02	+3.488075702698900e-02	+2.614108623554273e-02	-2.157810009553320e-02	+3.485129755504995e-02	0.523220525640316	0.874171397680730
38193	+2.588262815420400e-02	-2.189390496269800e-02	+3.515296965531800e-02	+2.586188049287603e-02	-2.191046247481646e-02	+3.511112204680397e-02	0.519681552769067	0.875575970255643
38194	+2.565404081116700e-02	-2.216178488362700e-02	+3.535582578266300e-02	+2.563283670033217e-02	-2.217760731339302e-02	+3.531106948960095e-02	0.516467304229640	0.876683391137981
38195	+2.546683304924000e-02	-2.237614392096500e-02	+3.548578331788000e-02	+2.545267071509287e-02	-2.238572238412615e-02	+3.545642169417695e-02	0.513589705102921	0.877549194293190
34135	+2.532024552512500e-02	-2.254689003103100e-02	+3.555970509134200e-02	+2.531728903324960e-02	-2.254787328456014e-02	+3.555725150701051e-02	0.511035139423679	0.878385992987045
33075	+2.920188827289600e-02	-2.037763204043500e-02	+3.299419719655500e-02	+2.919203711701247e-02	-2.038806976555488e-02	+3.297383015592836e-02	0.541041960973204	0.938036670337100
38217	+2.880097793272800e-02	-2.089435246802900e-02	+3.340093473533200e-02	+2.879228027284485e-02	-2.090292354924898e-02	+3.338387315931083e-02	0.537041857738957	0.938923561595788
38218	+2.840059919278200e-02	-2.139710009366100e-02	+3.379535394474800e-02	+2.839317193885938e-02	-2.140389840581535e-02	+3.378169143155214e-02	0.532990031737855	0.939965197455692
38219	+2.801237816729700e-02	-2.187965516109500e-02	+3.417130224666100e-02	+2.800532006004141e-02	-2.188566189403872e-02	+3.415884253684788e-02	0.528875195608025	0.941306615552719
38220	+2.764954509479400e-02	-2.231649676892200e-02	+3.451343699908200e-02	+2.764107252143823e-02	-2.232353026688249e-02	+3.449777123905658e-02	0.524806774461737	0.942545926384755
38221	+2.733441292160700e-02	-2.268713969507000e-02	+3.480447419595300e-02	+2.732235433675466e-02	-2.269691501666884e-02	+3.478013364759265e-02	0.520958241353263	0.943630374168031
38222	+2.707774169597000e-02	-2.298228521905700e-02	+3.502940880861200e-02	+2.706222777931137e-02	-2.299448168027172e-02	+3.499659376437238e-02	0.517465711672005	0.944479305269098
38223	+2.687313151190600e-02	-2.321364016482300e-02	+3.517441896391200e-02	+2.686235271292669e-02	-2.322122747359526e-02	+3.515163352230356e-02	0.514409468783418	0.945150258608678
34155	+2.671776128218600e-02	-2.339711476785600e-02	+3.525788286988400e-02	+2.671602587693757e-02	-2.339772159941742e-02	+3.525816269395567e-02	0.511697212559716	0.945972855144685
33100	+2.995872088754600e-02	-2.063837378391800e-02	+3.281186295888900e-02	+2.995008831012526e-02	-2.064782701767093e-02	+3.279348686130660e-02	0.542292633374547	0.970116717838418
38245	+2.954714946310200e-02	-2.117433949845400e-02	+3.321968247628700e-02	+2.953973507807582e-02	-2.118188098952148e-02	+3.320505778222124e-02	0.538174365750089	0.970916341388857
38246	+2.913200683980100e-02	-2.169932409756600e-02	+3.361765923017700e-02	+2.912629675180768e-02	-2.170463173191817e-02	+3.360760368451681e-02	0.533989305390932	0.971853879442483
38247	+2.872351104778000e-02	-2.220425476649900e-02	+3.399944221130300e-02	+2.871891381721568e-02	-2.220814548129905e-02	+3.399240647575019e-02	0.529728570256917	0.972967825281095
38248	+2.833972690145600e-02	-2.266364920308100e-02	+3.434857345501900e-02	+2.833456164794379e-02	-2.266786208500274e-02	+3.434039444854351e-02	0.525506139281488	0.974021959960248
38249	+2.800546317924800e-02	-2.305397105573200e-02	+3.464628817070300e-02	+2.799741106630723e-02	-2.306051749992539e-02	+3.463125089432727e-02	0.521500309057724	0.974962224680367
38250	+2.773530286725100e-02	-2.336226655468800e-02	+3.487889972656900e-02	+2.772331703212293e-02	-2.337168354762576e-02	+3.485385870111984e-02	0.517890645676014	0.975683542879690
38251	+2.752289898803600e-02	-2.360134280139100e-02	+3.503036755917300e-02	+2.751445655937990e-02	-2.360731608744652e-02	+3.501300699954040e-02	0.514768087934859	0.976276129365848
34175	+2.736360281983500e-02	-2.379066716884500e-02	+3.511782443172900e-02	+2.736320518148520e-02	-2.379059250914102e-02	+3.512151009314859e-02	0.511979562695634	0.977105955000033
33125	+3.030973735754500e-02	-2.075939264672000e-02	+3.272987621997500e-02	+3.030170527717227e-02	-2.076831821457907e-02	+3.271262443365251e-02	0.542873689316702	0.985018049020301
38273	+2.989316115977500e-02	-2.130420707489600e-02	+3.313790005113400e-02	+2.988638959412929e-02	-2.131116861195506e-02	+3.312450882551315e-02	0.538701129101465	0.985771520424259
38274	+2.947111578525100e-02	-2.183943489933700e-02	+3.353719806041400e-02	+2.946619435294760e-02	-2.184402799241289e-02	+3.352886540783109e-02	0.534453335762392	0.986656827501864
38275	+2.905314544829400e-02	-2.235470174240500e-02	+3.392128215697400e-02	+2.904965874035133e-02	-2.235761181703641e-02	+3.391674407690994e-02	0.530122633275317	0.987661446452351
38276	+2.865957379473000e-02	-2.282452357219600e-02	+3.427325023298200e-02	+2.865590549950293e-02	-2.282745682738748e-02	+3.426846594105686e-02	0.525826073325654	0.988624398470105
38277	+2.831638141184400e-02	-2.322393560978700e-02	+3.457369191519400e-02	+2.831019914886410e-02	-2.322893161916204e-02	+3.456292163494584e-02	0.521750740205003	0.989487694806581
38278	+2.803978661318600e-02	-2.353841502037100e-02	+3.480929461616500e-02	+2.802955287014649e-02	-2.354646333644687e-02	+3.478822161232838e-02	0.518088299829618	0.990145693026643
38279	+2.782376943630800e-02	-2.378101956393500e-02	+3.496364468506900e-02	+2.781649236754072e-02	-2.378619967121676e-02	+3.494909283418757e-02	0.514934903610020	0.990698644536383
34195	+2.766264307313100e-02	-2.397302959916400e-02	+3.505286798120800e-02	+2.766294620522796e-02	-2.397259623055326e-02	+3.505840013558865e-02	0.512110991500991	0.991529459453808
33150	+3.047246266680600e-02	-2.081525678147600e-02	+3.269230767710900e-02	+3.046470098212723e-02	-2.082395058380827e-02	+3.267561856532719e-02	0.543144207572054	0.991927978251760
38301	+3.005354729675700e-02	-2.136419343700500e-02	+3.310038495489400e-02	+3.004707384157262e-02	-2.137088830852661e-02	+3.308760377602395e-02	0.538946658281291	0.992655760447069
38302	+2.962828393199600e-02	-2.190419091592100e-02	+3.350024549478000e-02	+2.962373159600329e-02	-2.190845566115639e-02	+3.349272914581326e-02	0.534669678149004	0.993516511079953
38303	+2.920590124795600e-02	-2.242427451912500e-02	+3.388532962032600e-02	+2.920292175301457e-02	-2.242673455637486e-02	+3.388196417596342e-02	0.530306327434118	0.994469579057733
38304	+2.880777228122500e-02	-2.289895484859700e-02	+3.423854165876000e-02	+2.880477861637881e-02	-2.290132434634171e-02	+3.423535824145196e-02	0.525975015872983	0.995389971617663
38305	+2.846042569502200e-02	-2.330259903094100e-02	+3.454018401565600e-02	+2.845510878997108e-02	-2.330689168665573e-02	+3.453140374108635e-02	0.521867464212037	0.996217115071928
38306	+2.818080729829000e-02	-2.361998372657900e-02	+3.477706240485100e-02	+2.817139034969434e-02	-2.362739629992133e-02	+3.475791515489338e-02	0.518180251296145	0.996844789288606
38307	+2.796311202545700e-02	-2.386422970459300e-02	+3.493273206725900e-02	+2.795638366779398e-02	-2.386904788365411e-02	+3.491954895467150e-02	0.515012475360517	0.997379388523509
34215	+2.780113280592200e-02	-2.405749129775700e-02	+3.502276159210300e-02	+2.780177799028034e-02	-2.405687916139767e-02	+3.502920180008037e-02	0.512172287894049	0.998210174479173
33175	+3.054786135995800e-02	-2.084109157097300e-02	+3.267499601771600e-02	+3.054021749445932e-02	-2.084966937387723e-02	+3.265854239239912e-02	0.543269533837077	0.995135387402972
38329	+3.012785809507500e-02	-2.139194252612100e-02	+3.308308887865600e-02	+3.012152445500491e-02	-2.139851156537478e-02	+3.307059682661857e-02	0.539060723738714	0.995845081997367
38330	+2.970109987681800e-02	-2.193415447899600e-02	+3.348319903889100e-02	+2.969672017376949e-02	-2.193826619265051e-02	+3.347606395823254e-02	0.534770189105287	0.996694387126247
38331	+2.927666859269400e-02	-2.245647514115400e-02	+3.386873213537000e-02	+2.927385041089601e-02	-2.245878733069775e-02	+3.386596702999201e-02	0.530391046582050	0.997622789163373
38332	+2.887642380842800e-02	-2.293341183010500e-02	+3.422250503952400e-02	+2.887375875816353e-02	-2.293549304029708e-02	+3.422004795032915e-02	0.526044445197285	0.998523682843359
38333	+2.852714932490300e-02	-2.333902070762600e-02	+3.452469008793100e-02	+2.852225464917153e-02	-2.334295957818708e-02	+3.451681410702401e-02	0.521921989664347	0.999334061182058
38334	+2.824612141592000e-02	-2.365775961058400e-02	+3.476213566864800e-02	+2.823709316770747e-02	-2.366487085363093e-02	+3.474389292530900e-02	0.518223024422010	0.999947805325570
38335	+2.802764787472700e-02	-2.390276744781700e-02	+3.491841286440300e-02	+2.801294045598291e-02	-2.389945101185651e-02	+3.490663569355269e-02	0.515069047904764	0.999990000000000
34235	+2.786527258576900e-02	-2.409661030073200e-02	+3.500881317149300e-02	+2.784438095874764e-02	-2.407353371100762e-02	+3.501793738403426e-02	0.512290287851156	0.999990000000000
33953	+8.689284859037000e-03	-1.251353747384000e-02	+3.876102068918600e-02	+8.688662713246902e-03	-1.251250428002329e-02	+3.876051925774308e-02	0.497674326102702	0.034298155128987
33951	+8.759175996109000e-03	-1.255658488582900e-02	+3.874875641437000e-02	+8.757661516056094e-03	-1.255715115230891e-02	+3.874884772184345e-02	0.497719007947777	0.037746601129587
33955	+8.640616442494000e-03	-1.254524892740000e-02	+3.862737347126700e-02	+8.653433216582213e-03	-1.252254220721576e-02	+3.862319417239667e-02	0.495076301210560	0.033093310960801
33954	+8.710556526517000e-03	-1.258831367340700e-02	+3.861550937407900e-02	+8.722428430488583e-03	-1.256721975278969e-02	+3.861166291374071e-02	0.495121380257858	0.036541014138347
33957	+8.620024174933001e-03	-1.255709372194800e-02	+3.846812491023100e-02	+8.646173938202219e-03	-1.251646613944423e-02	+3.847328534440873e-02	0.492605480412910	0.031947400326296
33956	+8.689991545333000e-03	-1.260014005499100e-02	+3.845648804842800e-02	+8.715039903072572e-03	-1.256127997139111e-02	+3.846158176154844e-02	0.492645560697648	0.035396558843330
33959	+8.625624017710999e-03	-1.255072875065900e-02	+3.829478255012300e-02	+8.660892183254330e-03	-1.249779533159623e-02	+3.830774760748586e-02	0.490135699690198	0.030820447042461
33958	+8.695643721537000e-03	-1.259366976260500e-02	+3.828316815216900e-02	+8.729895228301076e-03	-1.254234269923890e-02	+3.829593600862442e-02	0.490177828511451	0.034265440888969
