"index"	"x_prescribed"	"y_prescribed"	"x_match"	"y_match"	"u"	"v"
14495,	+8.871683080509300e-02,	+3.502190427707600e-02,	+8.857579029646431e-02,	+3.494683103747506e-02,	0.755855762360155,	0.500000000221133
14493,	+8.843569750685799e-02,	+3.546359887351300e-02,	+8.831739933653285e-02,	+3.540125874760538e-02,	0.756179133904725,	0.500000000302784
14491,	+8.815433304828300e-02,	+3.590549298785200e-02,	+8.805881994500314e-02,	+3.585601784912696e-02,	0.756502741267983,	0.500000000178589
14489,	+8.787276146219999e-02,	+3.634754065125900e-02,	+8.780016148087322e-02,	+3.631091601426229e-02,	0.756826447589149,	0.500000001185814
14487,	+8.759104085368000e-02,	+3.678964248150900e-02,	+8.754153279127830e-02,	+3.676576181543813e-02,	0.757150116648031,	0.500000001800522
14485,	+8.730918727137200e-02,	+3.723176519796900e-02,	+8.728263405776591e-02,	+3.722108253817889e-02,	0.757474123661920,	0.500000000110380
14483,	+8.702695843171900e-02,	+3.767428051834900e-02,	+8.702123748029084e-02,	+3.767539620921419e-02,	0.757802269743666,	0.499999999494796
14481,	+8.674512555619800e-02,	+3.811597145000400e-02,	+8.675987772579027e-02,	+3.812887424744753e-02,	0.758130514361917,	0.500000000035669
14479,	+8.646484424722900e-02,	+3.855502134441700e-02,	+8.650000389694271e-02,	+3.857977409742321e-02,	0.758456892789638,	0.499999998974321
14477,	+8.618422163757400e-02,	+3.899438902420300e-02,	+8.624015247590214e-02,	+3.903063506823640e-02,	0.758783243075146,	0.499999999947767
14475,	+8.590298753384400e-02,	+3.943448878783400e-02,	+8.597966790512929e-02,	+3.948259459953403e-02,	0.759110388540433,	0.500000001787039
14473,	+8.562131165590700e-02,	+3.987504612908700e-02,	+8.571897388278951e-02,	+3.993491754441782e-02,	0.759437797058270,	0.499999998955836
14471,	+8.533929290859001e-02,	+4.031589772645100e-02,	+8.545539188023760e-02,	+4.038750120206187e-02,	0.759769704660785,	0.500000000546526
14469,	+8.505695282216000e-02,	+4.075700141842100e-02,	+8.519143759071970e-02,	+4.083917701837222e-02,	0.760102365069076,	0.500000000215815
14467,	+8.477429583344200e-02,	+4.119834177841800e-02,	+8.492726063947134e-02,	+4.129123385110418e-02,	0.760435306096949,	0.499999999630936
14465,	+8.449133807010900e-02,	+4.163988513732800e-02,	+8.466295796375303e-02,	+4.174350582223267e-02,	0.760768405574807,	0.499999999045884
14463,	+8.420810460212701e-02,	+4.208158392829100e-02,	+8.439852239894238e-02,	+4.219600519178445e-02,	0.761101672532193,	0.499999998385023
14461,	+8.392462904342200e-02,	+4.252337735809900e-02,	+8.413395939157912e-02,	+4.264872263969777e-02,	0.761435100104857,	0.500000000464219
14459,	+8.364096914013000e-02,	+4.296516718959200e-02,	+8.386640568318458e-02,	+4.310178091077417e-02,	0.761773154796965,	0.499999997594591
14457,	+8.335720092772900e-02,	+4.340682697141900e-02,	+8.359895936264083e-02,	+4.355297255010996e-02,	0.762111376403900,	0.499999998724995
14455,	+8.307337907915199e-02,	+4.384826380472800e-02,	+8.333159800855483e-02,	+4.400402084795099e-02,	0.762449490559397,	0.499999999832023
14453,	+8.278952747437800e-02,	+4.428943289659100e-02,	+8.306412863250028e-02,	+4.445525138276947e-02,	0.762787741323107,	0.500000001089657
14451,	+8.250567488000500e-02,	+4.473028200581700e-02,	+8.279716686059463e-02,	+4.490562557098490e-02,	0.763125350153547,	0.500000000017197
14449,	+8.222191167824699e-02,	+4.517066347245900e-02,	+8.253045354989287e-02,	+4.535558059614116e-02,	0.763462644771597,	0.499999999833781
14447,	+8.193848312941200e-02,	+4.561019002418800e-02,	+8.226037576730688e-02,	+4.580585955037515e-02,	0.763805134462567,	0.499999999619177
14445,	+8.165573859811200e-02,	+4.604831438978600e-02,	+8.199179745401587e-02,	+4.625240160978917e-02,	0.764145939961287,	0.499999998745593
14443,	+8.137332083868100e-02,	+4.648558473688400e-02,	+8.172368653648106e-02,	+4.669816657048301e-02,	0.764486152370259,	0.500000000139214
14441,	+8.108996586407199e-02,	+4.692394976207500e-02,	+8.145480750317576e-02,	+4.714520861119797e-02,	0.764827339459857,	0.500000000796801
14439,	+8.080571077782800e-02,	+4.736334135489900e-02,	+8.118528350518649e-02,	+4.759332297921553e-02,	0.765169344960695,	0.500000000161518
14437,	+8.052087695314800e-02,	+4.780325264004500e-02,	+8.091537611706402e-02,	+4.804207477702979e-02,	0.765511836954520,	0.500000000723622
14435,	+8.023560545104200e-02,	+4.824345650239200e-02,	+8.064075756358216e-02,	+4.849225328747053e-02,	0.765861407626777,	0.499999999631044
14433,	+7.994992292622199e-02,	+4.868390286503100e-02,	+8.036735542855183e-02,	+4.894006533119616e-02,	0.766209493860704,	0.500000000966457
14431,	+7.966383656489801e-02,	+4.912457175234700e-02,	+8.009374608492832e-02,	+4.938821676694442e-02,	0.766557843905515,	0.499999999749339
14429,	+7.937737149838400e-02,	+4.956541560911400e-02,	+7.981995624101891e-02,	+4.983666384852554e-02,	0.766906423757107,	0.500000000699911
14427,	+7.909057765374999e-02,	+5.000634890753000e-02,	+7.954603706160893e-02,	+5.028532277188632e-02,	0.767255168274228,	0.499999999925914
14425,	+7.880352032146901e-02,	+5.044726282086200e-02,	+7.926943957807113e-02,	+5.073695235561552e-02,	0.767607560584835,	0.500000000730028
14423,	+7.851627638572600e-02,	+5.088803113590500e-02,	+7.899235469642579e-02,	+5.118388183134887e-02,	0.767961496963957,	0.499999999425842
14421,	+7.822891833400800e-02,	+5.132853486035500e-02,	+7.871535661829185e-02,	+5.163067129566183e-02,	0.768315322463984,	0.499999998485484
14419,	+7.794149039209600e-02,	+5.176869873659200e-02,	+7.843849133149031e-02,	+5.207724657159969e-02,	0.768668978342042,	0.500000000104654
14417,	+7.765400960313500e-02,	+5.220848938562700e-02,	+7.816177850346925e-02,	+5.252357593616758e-02,	0.769022439475773,	0.500000000274576
14415,	+7.736649772657900e-02,	+5.264786637670100e-02,	+7.788524226352736e-02,	+5.296962046954165e-02,	0.769375675043443,	0.500000000753567
14413,	+7.707901413633100e-02,	+5.308673207629500e-02,	+7.760487662045268e-02,	+5.341799736330059e-02,	0.769734433251418,	0.500000000557190
14411,	+7.679173327346800e-02,	+5.352481392171800e-02,	+7.732579723308983e-02,	+5.386110600671596e-02,	0.770092072735875,	0.499999999524297
14409,	+7.650499315602800e-02,	+5.396159155283300e-02,	+7.704746135373915e-02,	+5.430303414436286e-02,	0.770448759416814,	0.499999999617556
14407,	+7.621859113270101e-02,	+5.439736919445200e-02,	+7.676966935631302e-02,	+5.474409873280950e-02,	0.770804749114529,	0.499999999488760
14405,	+7.593116219307200e-02,	+5.483421539281700e-02,	+7.649110396990211e-02,	+5.518639127057592e-02,	0.771161729908148,	0.500000001177312
14403,	+7.564263735800400e-02,	+5.527222284770900e-02,	+7.621170396030207e-02,	+5.563000898234604e-02,	0.771519780269140,	0.500000001762638
14401,	+7.535338224396000e-02,	+5.571082506548000e-02,	+7.592608773687051e-02,	+5.607668249622918e-02,	0.771886889780067,	0.499999999274495
14399,	+7.506356222234201e-02,	+5.614976118802000e-02,	+7.564261437162616e-02,	+5.651954489999239e-02,	0.772251318800392,	0.500000000687759
14397,	+7.477322289380600e-02,	+5.658895258930800e-02,	+7.535887414969114e-02,	+5.696282420639969e-02,	0.772616090887595,	0.499999999435979
14395,	+7.448239404214700e-02,	+5.702834484182000e-02,	+7.507490043166083e-02,	+5.740646829713844e-02,	0.772981163153804,	0.499999999311686
14393,	+7.419113527590100e-02,	+5.746783875226900e-02,	+7.479075556489960e-02,	+5.785037976868852e-02,	0.773346455446203,	0.500000000889078
14391,	+7.389944197551300e-02,	+5.790743230750200e-02,	+7.450194688136103e-02,	+5.829816082884350e-02,	0.773718278870176,	0.499999999666606
14389,	+7.360700873530500e-02,	+5.834757588126400e-02,	+7.421377684558374e-02,	+5.874094360807484e-02,	0.774089908172332,	0.500000000164925
14387,	+7.331570340635200e-02,	+5.878545284794200e-02,	+7.392697826297645e-02,	+5.918161910420659e-02,	0.774459768823618,	0.500000048568780
14385,	+7.302534757492500e-02,	+5.922133115031800e-02,	+7.364137559024964e-02,	+5.962045704530192e-02,	0.774828087207843,	0.500000000401424
14383,	+7.273419391116900e-02,	+5.965782804374800e-02,	+7.335525275730505e-02,	+6.006009422975456e-02,	0.775197076400114,	0.499999999790797
14381,	+7.244217483856399e-02,	+6.009503362969100e-02,	+7.306517328470127e-02,	+6.050540644534755e-02,	0.775571230046028,	0.499999999069508
14379,	+7.214947237570300e-02,	+6.053266447967300e-02,	+7.277460671192869e-02,	+6.094431821895138e-02,	0.775947105901619,	0.500000000625613
14377,	+7.185617917474001e-02,	+6.097057195709600e-02,	+7.248373278132769e-02,	+6.138369426815413e-02,	0.776323379354171,	0.500000001561499
14375,	+7.156233176250400e-02,	+6.140869179732500e-02,	+7.219259219355156e-02,	+6.182347311308307e-02,	0.776699997753470,	0.499999999504024
14373,	+7.126795741542900e-02,	+6.184697379403200e-02,	+7.190121636160259e-02,	+6.226360730321272e-02,	0.777076920463771,	0.500000000198055
14371,	+7.097312427533400e-02,	+6.228530725581100e-02,	+7.160967698317784e-02,	+6.270398853646600e-02,	0.777454054737194,	0.499999997357569
14369,	+7.067795182608000e-02,	+6.272350591726600e-02,	+7.131203349579374e-02,	+6.314782787462056e-02,	0.777839946177880,	0.500000000174357
14367,	+7.038255378273600e-02,	+6.316139311683901e-02,	+7.101695975466032e-02,	+6.358580236478452e-02,	0.778222809691668,	0.500000000644673
14365,	+7.008699532195900e-02,	+6.359886501838700e-02,	+7.072202825721219e-02,	+6.402356572431619e-02,	0.778605488641703,	0.499999999997311
14363,	+6.979132208339600e-02,	+6.403584726302400e-02,	+7.042728769828575e-02,	+6.446104567604148e-02,	0.778987919845553,	0.499999999777631
14361,	+6.949558350729899e-02,	+6.447226035009999e-02,	+7.013279034117052e-02,	+6.489816464617328e-02,	0.779370035490657,	0.499999998695901
14359,	+6.919986547381800e-02,	+6.490797163672000e-02,	+6.983315438883225e-02,	+6.533883201173818e-02,	0.779759413263441,	0.500000000374268
14357,	+6.890429121982300e-02,	+6.534279441893701e-02,	+6.953580277383233e-02,	+6.577230739606263e-02,	0.780146381328879,	0.500000000195296
14355,	+6.860858067947501e-02,	+6.577713511173400e-02,	+6.923863230252705e-02,	+6.620551871142399e-02,	0.780533113657157,	0.500000000666938
14353,	+6.831046039358700e-02,	+6.621431850645300e-02,	+6.893936503988936e-02,	+6.664178670239371e-02,	0.780922574712117,	0.500000001443542
14351,	+6.801200563686600e-02,	+6.665128603303901e-02,	+6.864009135491053e-02,	+6.707806405577021e-02,	0.781312044124996,	0.499999999271488
14349,	+6.771503923724501e-02,	+6.708536747015401e-02,	+6.833757051779729e-02,	+6.751614365962980e-02,	0.781706156301346,	0.500019872757327
14347,	+6.741739025040699e-02,	+6.751973356543001e-02,	+6.803602749486662e-02,	+6.794766299101580e-02,	0.782099726371267,	0.500000000754586
14345,	+6.711879809757300e-02,	+6.795475333594400e-02,	+6.773386744287194e-02,	+6.838006531404442e-02,	0.782494101779576,	0.500000000176390
14343,	+6.681940238867599e-02,	+6.839021165999901e-02,	+6.743123921765598e-02,	+6.881313761044358e-02,	0.782889088241543,	0.500000000021139
14341,	+6.651930906973100e-02,	+6.882594359054101e-02,	+6.712825292670214e-02,	+6.924672231229081e-02,	0.783284542046300,	0.500000000205052
14339,	+6.621858175839500e-02,	+6.926184651657900e-02,	+6.682005131716862e-02,	+6.968529516799250e-02,	0.783687146168603,	0.499999999288570
14337,	+6.591729590704400e-02,	+6.969780134973499e-02,	+6.651270970320868e-02,	+7.011681556399380e-02,	0.784089435423882,	0.500000000000000
14335,	+6.561557879636799e-02,	+7.013361497286200e-02,	+6.620529148870126e-02,	+7.054844351034649e-02,	0.784491824944064,	0.499999999519747
14333,	+6.531358448594400e-02,	+7.056905700879500e-02,	+6.589795451220080e-02,	+7.097995739516198e-02,	0.784894108129224,	0.500000000000007
14331,	+6.501141413933099e-02,	+7.100397476682301e-02,	+6.559080589638064e-02,	+7.141120681375601e-02,	0.785296144763074,	0.499999999536073
14329,	+6.470912262189300e-02,	+7.143828311310400e-02,	+6.527883694847661e-02,	+7.184644920594496e-02,	0.785704866130798,	0.499999999965876
14327,	+6.440682479701600e-02,	+7.187181158150900e-02,	+6.496835871649020e-02,	+7.227391650140998e-02,	0.786112404613843,	0.500000000076608
14325,	+6.410477152302400e-02,	+7.230419648481300e-02,	+6.465850847935455e-02,	+7.270051917181350e-02,	0.786519118781227,	0.500000000000347
14323,	+6.380292270186300e-02,	+7.273549221397900e-02,	+6.434924517154476e-02,	+7.312631375628471e-02,	0.786925062536188,	0.500000081420529
14321,	+6.349929282095700e-02,	+7.316852476298800e-02,	+6.403854321874140e-02,	+7.355408907119426e-02,	0.787332894678604,	0.500000003969081
14319,	+6.319343027528300e-02,	+7.360391737061700e-02,	+6.372054246861561e-02,	+7.398824661317918e-02,	0.787750790486589,	0.500000000000087
14317,	+6.288749101480701e-02,	+7.403858699706700e-02,	+6.340420253141475e-02,	+7.441509174546004e-02,	0.788167168509622,	0.500000000118816
14315,	+6.258112768125400e-02,	+7.447302045099501e-02,	+6.308782514245162e-02,	+7.484198741231007e-02,	0.788583595828014,	0.499999999760361
14313,	+6.227425315712900e-02,	+7.490733282027000e-02,	+6.277132437832073e-02,	+7.526904955225946e-02,	0.789000185537248,	0.499999999999597
14311,	+6.196689754580300e-02,	+7.534147284767601e-02,	+6.245473543103820e-02,	+7.569623067986926e-02,	0.789416891316322,	0.499999999815050
14309,	+6.165907658973400e-02,	+7.577540986577300e-02,	+6.213195962495757e-02,	+7.612623085618454e-02,	0.789842450032238,	0.499999999976752
14307,	+6.135077078896500e-02,	+7.620916294921801e-02,	+6.181106705613829e-02,	+7.655032537341101e-02,	0.790265961755855,	0.499999999976180
14305,	+6.104195907407900e-02,	+7.664275318682599e-02,	+6.149005786283669e-02,	+7.697457402260666e-02,	0.790689627399633,	0.500000000142626
14303,	+6.073263582077200e-02,	+7.707617983968799e-02,	+6.116894100918376e-02,	+7.739896495669500e-02,	0.791113435132774,	0.499999999678146
14301,	+6.042279506992600e-02,	+7.750944260336599e-02,	+6.084771451517106e-02,	+7.782350079247305e-02,	0.791537387568480,	0.500000000415261
14299,	+6.011244046598900e-02,	+7.794252774871099e-02,	+6.051929636006494e-02,	+7.824933186736163e-02,	0.791971857149395,	0.499999999720862
14297,	+5.980159033000100e-02,	+7.837540120453600e-02,	+6.019362470072334e-02,	+7.867064048255881e-02,	0.792402813451130,	0.500000000665170
14295,	+5.949024124793600e-02,	+7.880805931933900e-02,	+5.986787053668235e-02,	+7.909205583084020e-02,	0.792833878930066,	0.499999999858593
14293,	+5.917836923961000e-02,	+7.924052692557799e-02,	+5.954201288465730e-02,	+7.951360505745583e-02,	0.793265081353061,	0.500000000134571
14291,	+5.886597364376100e-02,	+7.967279637501599e-02,	+5.921206256277905e-02,	+7.993801010685370e-02,	0.793701996007256,	0.499999999031647
14289,	+5.855306930056400e-02,	+8.010483866561099e-02,	+5.888166321891947e-02,	+8.035612472702165e-02,	0.794140340165101,	0.499999999605297
14287,	+5.823964291572100e-02,	+8.053666372891299e-02,	+5.855116878500116e-02,	+8.077435968200417e-02,	0.794578810479890,	0.500000000974039
14285,	+5.792567225288500e-02,	+8.096829365302299e-02,	+5.822055996137628e-02,	+8.119273939516979e-02,	0.795017432556662,	0.499999999357141
14283,	+5.761116576845100e-02,	+8.139970823778200e-02,	+5.788984980706710e-02,	+8.161124734055308e-02,	0.795456189069880,	0.499999999877949
14281,	+5.729613430568300e-02,	+8.183088415849500e-02,	+5.755361526642844e-02,	+8.203008598118047e-02,	0.795903062255929,	0.500000001537727
14279,	+5.698055632181400e-02,	+8.226184243775100e-02,	+5.721825654106553e-02,	+8.244495103710453e-02,	0.796349112232639,	0.499999999899962
14277,	+5.666441555420900e-02,	+8.269259668495900e-02,	+5.688277149217130e-02,	+8.285997236514833e-02,	0.796795330228261,	0.499999999939648
14275,	+5.634772729328700e-02,	+8.312311749955600e-02,	+5.654718351327798e-02,	+8.327512102567702e-02,	0.797241685127802,	0.500000000093892
14273,	+5.603049521846300e-02,	+8.355339143860301e-02,	+5.620890172026304e-02,	+8.369152667031550e-02,	0.797691861477109,	0.500000000031919
14271,	+5.571269254917100e-02,	+8.398344631525100e-02,	+5.586854074420898e-02,	+8.410283657412757e-02,	0.798145684396147,	0.500000000000044
14269,	+5.539431113318500e-02,	+8.441328452506300e-02,	+5.552806688642999e-02,	+8.451428289008645e-02,	0.798599657826898,	0.500000000773467
14267,	+5.507536935955700e-02,	+8.484287269167699e-02,	+5.518737724119790e-02,	+8.492598997482557e-02,	0.799053918979505,	0.500000001114583
14265,	+5.475586149250800e-02,	+8.527221008995500e-02,	+5.484677859637999e-02,	+8.533758708993176e-02,	0.799508058796012,	0.500000000213911
14263,	+5.443575504244700e-02,	+8.570133178433199e-02,	+5.450146581510222e-02,	+8.574689214837311e-02,	0.799969375976888,	0.499999998563615
14261,	+5.411503425555000e-02,	+8.613025010802899e-02,	+5.415583886338930e-02,	+8.615459615593479e-02,	0.800431333150552,	0.500000000152600
14259,	+5.379369368091100e-02,	+8.655896350064400e-02,	+5.381003658815806e-02,	+8.656250697636418e-02,	0.800893524657669,	0.500000000264593
14257,	+5.347172924400200e-02,	+8.698746853935600e-02,	+5.346408820752676e-02,	+8.697059014376139e-02,	0.801355911445963,	0.500000000628507
14255,	+5.314916042101300e-02,	+8.741573055736800e-02,	+5.311612053805349e-02,	+8.737632015655192e-02,	0.801821510266054,	0.499999999294069
14253,	+5.282600360065000e-02,	+8.784371926504500e-02,	+5.276519421404125e-02,	+8.778007765154899e-02,	0.802291655478630,	0.499999999642416
14251,	+5.250223479243800e-02,	+8.827145790844600e-02,	+5.241410860060888e-02,	+8.818401841663112e-02,	0.802762014095426,	0.500000000299907
14249,	+5.217783463347700e-02,	+8.869896336948600e-02,	+5.206288743240632e-02,	+8.858811514395007e-02,	0.803232554318507,	0.499999998938351
14247,	+5.185282108077600e-02,	+8.912620331894699e-02,	+5.171214858725112e-02,	+8.898957631194751e-02,	0.803702667079251,	0.499999999505034
14245,	+5.152719914134400e-02,	+8.955316266578800e-02,	+5.135585988666967e-02,	+8.938907502328128e-02,	0.804181092664480,	0.499999999719017
14243,	+5.120093778167900e-02,	+8.997987350520600e-02,	+5.099939801612666e-02,	+8.978876790629768e-02,	0.804659750782878,	0.500000000564053
14241,	+5.087402793520000e-02,	+9.040633894047800e-02,	+5.064276625064153e-02,	+9.018865128878914e-02,	0.805138637036736,	0.499999999383684
14239,	+5.054649184224500e-02,	+9.083252131179900e-02,	+5.028916207154305e-02,	+9.058509083608794e-02,	0.805613462838578,	0.500000000231258
14237,	+5.021832291088700e-02,	+9.125842067191800e-02,	+4.992736308175845e-02,	+9.098010381345822e-02,	0.806100374427788,	0.500000000174087
14235,	+4.988948836060100e-02,	+9.168407088329000e-02,	+4.956537281080219e-02,	+9.137532563205601e-02,	0.806587543444525,	0.499999999399292
14233,	+4.955999162931500e-02,	+9.210945870944000e-02,	+4.920321090028491e-02,	+9.177073484712514e-02,	0.807074943454974,	0.500000000122403
14231,	+4.922985345657600e-02,	+9.253454875542100e-02,	+4.884090455013006e-02,	+9.216630176172606e-02,	0.807562537853289,	0.499999999854573
14229,	+4.889905363761000e-02,	+9.295935846448999e-02,	+4.847914901252240e-02,	+9.255169326957394e-02,	0.808050336072942,	0.499999999337349
14227,	+4.856756467537600e-02,	+9.338391437468101e-02,	+4.811151417626074e-02,	+9.294216735873911e-02,	0.808546178622396,	0.500000001600409
14225,	+4.823539708862500e-02,	+9.380817826748600e-02,	+4.774370332093572e-02,	+9.333282840212261e-02,	0.809042258575199,	0.500000000190621
14223,	+4.790228138327000e-02,	+9.423189724174801e-02,	+4.737573175687571e-02,	+9.372366013824446e-02,	0.809538555281750,	0.500000002209118
14221,	+4.756755545605100e-02,	+9.465460084959700e-02,	+4.701066185751393e-02,	+9.410229072153380e-02,	0.810031809716441,	0.500000000186115
14219,	+4.723054191335700e-02,	+9.507579059598199e-02,	+4.663703323698841e-02,	+9.448796889918101e-02,	0.810536802797131,	0.500000000882595
14217,	+4.689073281514900e-02,	+9.549503510843900e-02,	+4.626309736482372e-02,	+9.487396423736080e-02,	0.811042211156371,	0.500000000830705
14215,	+4.654795530653400e-02,	+9.591216347559001e-02,	+4.588859637462861e-02,	+9.526054291867909e-02,	0.811548383324055,	0.500000000223836
14213,	+4.620210472007300e-02,	+9.632701996106700e-02,	+4.551930504793322e-02,	+9.563230569432821e-02,	0.812048386233210,	0.500000000132302
14211,	+4.585309931150300e-02,	+9.673942175236699e-02,	+4.513894746615132e-02,	+9.601349347820920e-02,	0.812563530817243,	0.499999999742591
14209,	+4.550082228064600e-02,	+9.714922804288099e-02,	+4.475808006599034e-02,	+9.639519219324399e-02,	0.813079365883574,	0.500000000459286
14207,	+4.514512539118200e-02,	+9.755633273673300e-02,	+4.437735337788978e-02,	+9.677674988908776e-02,	0.813595010373827,	0.499999999667641
14205,	+4.478588669467400e-02,	+9.796059699159899e-02,	+4.400294619630662e-02,	+9.714136676581442e-02,	0.814103042856748,	0.500000000007469
14203,	+4.442300117209700e-02,	+9.836186194821500e-02,	+4.361580356542477e-02,	+9.751764126954333e-02,	0.814628422538748,	0.499999999412351
14201,	+4.405636206440300e-02,	+9.875997050449700e-02,	+4.322829403145008e-02,	+9.789427237641579e-02,	0.815154300133958,	0.500000000122803
14199,	+4.368587436226300e-02,	+9.915475303596601e-02,	+4.285413297334609e-02,	+9.825723889540519e-02,	0.815662122436147,	0.500000000186260
14197,	+4.331148390201000e-02,	+9.954607464700400e-02,	+4.246036174240697e-02,	+9.862797011289498e-02,	0.816197530316014,	0.499999998148101
14195,	+4.293325089253700e-02,	+9.993389966312501e-02,	+4.206629816374702e-02,	+9.899897657249988e-02,	0.816733335698952,	0.499999999885941
14193,	+4.255127209948300e-02,	+1.003181946739640e-01,	+4.167201694148545e-02,	+9.937018794112573e-02,	0.817269437010313,	0.499999999769018
14191,	+4.216562655440900e-02,	+1.006989460364840e-01,	+4.129160793516509e-02,	+9.972492951217249e-02,	0.817786959587420,	0.500000000416530
14189,	+4.177636293141100e-02,	+1.010761702324840e-01,	+4.089106765309371e-02,	+1.000897704921006e-01,	0.818332590037351,	0.500000000018387
14187,	+4.138353939550400e-02,	+1.014498735821650e-01,	+4.049032195631162e-02,	+1.004547985785638e-01,	0.818878500310625,	0.500000000000000
14185,	+4.098722735414300e-02,	+1.018200496593220e-01,	+4.008943190896059e-02,	+1.008199581499372e-01,	0.819424607223462,	0.499999999244177
14183,	+4.058749680233700e-02,	+1.021866937416260e-01,	+3.970204008176369e-02,	+1.011657469201543e-01,	0.819952892435572,	0.499999999099902
14181,	+4.018442694087600e-02,	+1.025497931879410e-01,	+3.929481012566347e-02,	+1.015241427767432e-01,	0.820508638905240,	0.500000001080631
14179,	+3.977809816137300e-02,	+1.029093351649290e-01,	+3.888750801139108e-02,	+1.018826021384587e-01,	0.821064483849120,	0.500000000161671
14177,	+3.936856189573000e-02,	+1.032653166837950e-01,	+3.848016467988012e-02,	+1.022410977747343e-01,	0.821620385042141,	0.500000000302412
14175,	+3.895583903064000e-02,	+1.036177114104250e-01,	+3.808509749417419e-02,	+1.025770784543741e-01,	0.822160434114948,	0.500000000307255
14173,	+3.853995800727500e-02,	+1.039664769669460e-01,	+3.767135343477625e-02,	+1.029283986057683e-01,	0.822726055972134,	0.500000001475882
14171,	+3.812095114038400e-02,	+1.043115681340350e-01,	+3.725760603917328e-02,	+1.032797215900154e-01,	0.823291682390183,	0.500000000136182
14169,	+3.769884942985300e-02,	+1.046529412832400e-01,	+3.686055605618629e-02,	+1.036126051962600e-01,	0.823834797030291,	0.500000000320525
14167,	+3.727368527393200e-02,	+1.049905521289630e-01,	+3.644035221579583e-02,	+1.039563334675098e-01,	0.824410216461827,	0.500000000539514
14165,	+3.684549127414500e-02,	+1.053243567383570e-01,	+3.602019857653150e-02,	+1.043000206740557e-01,	0.824985567148861,	0.499999999032691
